order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_pct,payment_method,order_status,total_price,order_month
3789,984,275,8,19,2023-06-24,3.0,255.49,0.05,Gift Card,Completed,728.15,2023-06
3790,1517,251,3,20,2024-03-09,4.0,355.21,0.05,Debit Card,Completed,1349.8,2024-03
3791,1480,254,12,17,2024-02-09,1.0,307.61,0.0,Debit Card,Completed,307.61,2024-02
3792,1166,61,15,5,2025-03-25,4.0,172.42,0.05,Gift Card,Completed,655.2,2025-03
3793,1530,204,3,31,2025-12-06,6.0,149.13,0.05,Debit Card,Returned,850.04,2025-12
3794,156,258,15,32,2023-10-11,2.0,270.37,0.0,PayPal,Pending,540.74,2023-10
3795,372,65,11,33,2024-06-11,4.0,543.26,0.05,Gift Card,Returned,2064.39,2024-06
3796,210,201,1,50,2025-06-26,1.0,307.14,0.15,PayPal,Shipped,261.07,2025-06
3797,736,236,11,33,2023-10-16,3.0,209.86,0.05,Debit Card,Cancelled,598.1,2023-10
3798,310,258,4,34,2023-04-23,1.0,270.37,0.2,Cash,Completed,216.3,2023-04
3799,457,227,13,13,2024-05-04,3.0,225.3,0.0,Debit Card,Shipped,675.9,2024-05
3800,1705,50,5,23,2023-05-15,3.0,564.26,0.0,Debit Card,Completed,1692.78,2023-05
3801,1693,290,2,3,2024-11-13,1.0,30.66,0.2,Gift Card,Completed,24.53,2024-11
3802,891,234,14,8,2025-08-24,6.0,314.58,0.05,Credit Card,Completed,1793.11,2025-08
3803,1625,201,4,26,2024-09-01,3.0,307.14,0.0,Debit Card,Completed,921.42,2024-09
3804,331,179,7,40,2024-10-22,1.0,63.58,0.2,Cash,Completed,50.86,2024-10
3805,1423,90,4,26,2023-07-01,1.0,483.64,0.0,Cash,Completed,483.64,2023-07
3806,827,231,5,48,2024-11-01,5.0,52.2,0.0,PayPal,Shipped,261.0,2024-11
3807,1739,293,10,21,2025-07-08,4.0,54.25,0.0,Credit Card,Completed,217.0,2025-07
3808,4,185,12,11,2025-05-27,5.0,357.71,0.15,Cash,Completed,1520.27,2025-05
3809,383,22,9,25,2023-05-18,3.0,90.87,0.2,Cash,Completed,218.09,2023-05
3810,796,99,5,23,2025-03-22,4.0,384.25,0.1,Gift Card,Completed,1383.3,2025-03
3811,482,215,9,38,2024-09-07,6.0,108.22,0.0,PayPal,Shipped,649.32,2024-09
3812,63,207,9,25,2024-02-02,2.0,245.28,0.2,Gift Card,Returned,392.45,2024-02
3813,1157,72,13,30,2023-02-25,4.0,301.36,0.2,Cash,Completed,964.35,2023-02
3814,604,76,3,43,2023-10-15,1.0,46.89,0.0,Cash,Completed,46.89,2023-10
3815,1960,109,8,24,2024-11-28,5.0,33.31,0.15,PayPal,Pending,141.57,2024-11
3816,123,295,15,15,2024-02-29,5.0,647.12,0.05,Credit Card,Completed,3073.82,2024-02
3817,1907,10,2,28,2024-03-17,5.0,46.02,0.0,PayPal,Completed,230.1,2024-03
3818,1803,21,13,49,2023-08-03,3.0,407.45,0.0,PayPal,Cancelled,1222.35,2023-08
3819,1004,219,6,14,2023-06-11,4.0,243.18,0.1,Gift Card,Completed,875.45,2023-06
3820,1946,122,9,25,2023-03-20,3.0,203.86,0.15,Credit Card,Completed,519.84,2023-03
3821,1398,139,14,47,2025-05-10,5.0,334.0,0.0,Debit Card,Completed,1670.0,2025-05
3822,433,124,2,37,2025-05-02,1.0,311.92,0.0,Cash,Pending,311.92,2025-05
3823,210,56,4,26,2023-09-03,3.0,176.55,0.0,PayPal,Cancelled,529.65,2023-09
3824,1343,67,11,33,2023-06-17,6.0,138.29,0.05,PayPal,Completed,788.25,2023-06
3825,1234,35,7,2,2024-04-26,4.0,53.95,0.0,Gift Card,Completed,215.8,2024-04
3826,650,292,11,12,2023-09-21,1.0,398.38,0.2,PayPal,Cancelled,318.7,2023-09
3827,1300,105,5,48,2025-03-25,1.0,500.45,0.1,Credit Card,Completed,450.4,2025-03
3828,220,43,7,2,2024-11-27,6.0,121.68,0.0,Credit Card,Returned,730.08,2024-11
3829,598,108,10,29,2024-09-05,3.0,603.53,0.15,Cash,Completed,1539.0,2024-09
3830,1010,107,15,27,2023-09-16,1.0,247.26,0.0,Credit Card,Returned,247.26,2023-09
3831,403,172,2,37,2024-02-17,6.0,70.42,0.2,Cash,Completed,338.02,2024-02
3832,1627,177,4,26,2025-06-03,6.0,467.22,0.0,PayPal,Shipped,2803.32,2025-06
3833,1770,154,9,25,2025-10-11,1.0,214.32,0.0,Cash,Returned,214.32,2025-10
3834,661,183,9,38,2023-07-19,6.0,70.12,0.05,Debit Card,Completed,399.68,2023-07
3835,65,171,12,11,2025-07-11,6.0,293.86,0.2,Credit Card,Shipped,1410.53,2025-07
3836,757,102,2,28,2023-07-21,6.0,455.19,0.0,PayPal,Completed,2731.14,2023-07
3837,151,203,11,33,2025-03-30,4.0,511.82,0.05,PayPal,Completed,1944.92,2025-03
3838,318,38,14,47,2025-11-05,3.0,142.98,0.15,PayPal,Returned,364.6,2025-11
3839,88,134,15,32,2024-01-23,5.0,170.45,0.0,PayPal,Completed,852.25,2024-01
3840,1624,264,1,22,2025-12-23,2.0,25.86,0.0,Gift Card,Cancelled,51.72,2025-12
3841,1247,279,9,25,2023-04-03,2.0,281.48,0.05,Debit Card,Completed,534.81,2023-04
3842,423,43,8,24,2023-11-11,5.0,121.68,0.2,PayPal,Returned,486.72,2023-11
3843,627,266,11,33,2024-12-27,1.0,140.34,0.05,PayPal,Shipped,133.32,2024-12
3844,160,97,8,39,2024-06-08,1.0,228.27,0.15,Credit Card,Cancelled,194.03,2024-06
3845,30,164,15,16,2023-04-28,6.0,117.71,0.0,Debit Card,Completed,706.26,2023-04
3846,792,39,12,17,2025-10-09,1.0,340.31,0.0,Cash,Completed,340.31,2025-10
3847,624,56,9,38,2023-10-04,6.0,176.55,0.0,PayPal,Shipped,1059.3,2023-10
3848,18,299,15,5,2024-08-05,6.0,150.33,0.0,Cash,Completed,901.98,2024-08
3849,1434,293,6,9,2025-02-27,2.0,54.25,0.0,Gift Card,Cancelled,108.5,2025-02
3850,551,52,2,37,2023-11-15,6.0,120.46,0.2,Credit Card,Pending,578.21,2023-11
3851,1254,98,2,3,2023-09-22,1.0,263.06,0.0,PayPal,Completed,263.06,2023-09
3852,1017,221,5,1,2023-08-13,1.0,183.32,0.0,PayPal,Shipped,183.32,2023-08
3853,514,20,4,26,2025-04-11,6.0,170.95,0.0,Gift Card,Completed,1025.7,2025-04
3854,270,64,14,8,2025-03-05,4.0,566.62,0.15,PayPal,Shipped,1926.51,2025-03
3855,4,40,2,3,2023-05-12,2.0,408.98,0.15,Debit Card,Completed,695.27,2023-05
3856,252,215,12,10,2025-07-20,5.0,108.22,0.2,Cash,Returned,432.88,2025-07
3857,1333,238,6,14,2024-05-18,2.0,196.9,0.0,Gift Card,Completed,393.8,2024-05
3858,204,151,9,38,2024-05-08,3.0,61.55,0.0,Debit Card,Returned,184.65,2024-05
3859,47,250,3,43,2024-06-24,6.0,120.54,0.1,Cash,Completed,650.92,2024-06
3860,1381,293,4,35,2023-01-28,3.0,54.25,0.15,Credit Card,Cancelled,138.34,2023-01
3861,332,269,10,21,2023-05-21,4.0,260.22,0.1,Gift Card,Completed,936.79,2023-05
3862,1951,229,3,31,2025-10-04,2.0,321.97,0.0,PayPal,Completed,643.94,2025-10
3863,957,147,8,19,2023-09-08,1.0,433.97,0.2,PayPal,Cancelled,347.18,2023-09
3864,1518,236,2,37,2025-11-08,6.0,209.86,0.0,Cash,Cancelled,1259.16,2025-11
3865,1131,160,6,9,2025-01-01,6.0,466.97,0.2,Debit Card,Cancelled,2241.46,2025-01
3866,525,127,10,29,2024-10-12,2.0,90.5,0.0,Gift Card,Completed,181.0,2024-10
3867,1130,157,4,26,2023-10-17,3.0,110.95,0.2,Debit Card,Pending,266.28,2023-10
3868,1359,83,10,4,2023-02-16,2.0,347.94,0.1,Gift Card,Completed,626.29,2023-02
3869,644,55,3,31,2024-05-14,6.0,17.81,0.0,Credit Card,Completed,106.86,2024-05
3870,688,252,5,48,2025-11-22,2.0,163.4,0.0,Cash,Shipped,326.8,2025-11
3871,281,191,13,46,2024-04-10,1.0,519.67,0.0,Debit Card,Completed,519.67,2024-04
3872,450,9,5,1,2023-02-01,1.0,307.63,0.0,Credit Card,Completed,307.63,2023-02
3873,620,158,5,23,2024-01-14,1.0,324.07,0.0,Gift Card,Completed,324.07,2024-01
3874,1029,15,11,12,2025-01-30,3.0,454.62,0.15,Debit Card,Completed,1159.28,2025-01
3875,1978,243,15,18,2023-02-18,6.0,523.63,0.0,Credit Card,Returned,3141.78,2023-02
3876,1154,239,12,11,2025-03-29,5.0,337.62,0.15,PayPal,Pending,1434.88,2025-03
3877,1426,95,10,29,2024-12-20,5.0,435.89,0.05,Credit Card,Shipped,2070.48,2024-12
3878,713,8,2,28,2025-07-06,6.0,143.64,0.05,PayPal,Shipped,818.75,2025-07
3879,926,86,10,29,2025-07-04,6.0,302.91,0.05,Debit Card,Completed,1726.59,2025-07
3880,1037,14,10,29,2023-03-24,4.0,379.66,0.0,PayPal,Completed,1518.64,2023-03
3881,1023,161,14,47,2023-04-08,6.0,322.86,0.2,Debit Card,Cancelled,1549.73,2023-04
3882,195,34,3,20,2023-10-22,4.0,71.12,0.2,Cash,Completed,227.58,2023-10
3883,1959,190,3,20,2024-04-02,2.0,292.3,0.15,Debit Card,Completed,496.91,2024-04
3884,176,156,13,49,2024-04-20,2.0,64.7,0.0,Credit Card,Returned,129.4,2024-04
3885,1513,242,7,40,2024-09-21,6.0,378.8,0.0,PayPal,Returned,2272.8,2024-09
3886,999,59,8,19,2023-08-18,5.0,239.55,0.1,Credit Card,Cancelled,1077.98,2023-08
3887,242,190,13,13,2025-10-08,5.0,292.3,0.05,Debit Card,Completed,1388.42,2025-10
3888,1871,101,10,4,2025-10-10,1.0,314.94,0.0,PayPal,Cancelled,314.94,2025-10
3889,373,206,7,2,2024-09-09,2.0,367.62,0.0,Debit Card,Returned,735.24,2024-09
3890,695,261,12,11,2024-08-07,6.0,638.9,0.05,Gift Card,Completed,3641.73,2024-08
3891,946,283,2,37,2025-10-14,3.0,84.31,0.2,PayPal,Completed,202.34,2025-10
3892,732,236,11,7,2023-05-15,1.0,209.86,0.2,PayPal,Pending,167.89,2023-05
3893,629,143,5,48,2023-04-11,1.0,511.76,0.0,Cash,Pending,511.76,2023-04
3894,1234,131,13,49,2023-12-15,2.0,582.03,0.05,Gift Card,Completed,1105.86,2023-12
3895,1960,27,7,40,2024-08-09,3.0,565.88,0.1,Gift Card,Returned,1527.88,2024-08
3896,1103,269,2,3,2023-06-05,4.0,260.22,0.0,Gift Card,Completed,1040.88,2023-06
3897,1321,113,12,11,2024-08-28,4.0,438.2,0.05,PayPal,Shipped,1665.16,2024-08
3898,1992,266,7,40,2024-08-20,3.0,140.34,0.15,Gift Card,Completed,357.87,2024-08
3899,1417,125,15,15,2023-07-29,6.0,152.14,0.1,Cash,Completed,821.56,2023-07
3900,670,146,7,40,2023-09-05,2.0,309.25,0.2,Cash,Cancelled,494.8,2023-09
3901,721,176,11,33,2025-06-16,5.0,171.51,0.05,Gift Card,Completed,814.67,2025-06
3902,976,227,10,4,2023-04-24,3.0,225.3,0.15,Cash,Cancelled,574.52,2023-04
3903,41,37,4,26,2025-09-20,2.0,91.98,0.0,Credit Card,Shipped,183.96,2025-09
3904,353,180,3,31,2023-12-26,2.0,177.87,0.1,Gift Card,Cancelled,320.17,2023-12
3905,261,133,8,39,2023-04-18,3.0,321.54,0.0,Debit Card,Cancelled,964.62,2023-04
3906,1021,241,6,9,2024-08-14,6.0,108.19,0.1,Gift Card,Cancelled,584.23,2024-08
3907,1891,207,6,9,2024-09-22,2.0,245.28,0.2,Debit Card,Shipped,392.45,2024-09
3908,317,259,8,24,2023-10-04,2.0,395.59,0.0,Debit Card,Completed,791.18,2023-10
3909,150,2,1,41,2025-05-06,3.0,35.98,0.1,Credit Card,Returned,97.15,2025-05
3910,771,175,8,19,2023-11-17,6.0,86.78,0.0,PayPal,Shipped,520.68,2023-11
3911,97,211,8,24,2025-07-13,2.0,199.85,0.05,Cash,Completed,379.72,2025-07
3912,1175,123,1,22,2023-11-26,6.0,203.09,0.1,Gift Card,Cancelled,1096.69,2023-11
3913,400,92,12,17,2023-05-02,3.0,665.8,0.15,Gift Card,Completed,1697.79,2023-05
3914,86,204,12,11,2025-03-06,6.0,31.57,0.15,PayPal,Cancelled,161.01,2025-03
3915,559,180,9,38,2023-09-17,2.0,177.87,0.05,PayPal,Shipped,337.95,2023-09
3916,148,53,15,16,2023-02-25,1.0,459.8,0.2,Credit Card,Completed,367.84,2023-02
3917,1007,207,9,38,2023-03-11,3.0,245.28,0.0,Debit Card,Returned,735.84,2023-03
3918,198,186,4,26,2023-09-03,6.0,39.01,0.2,Cash,Pending,187.25,2023-09
3919,969,92,2,45,2025-04-15,1.0,665.8,0.0,Cash,Returned,665.8,2025-04
3920,1945,139,4,26,2024-03-09,3.0,334.0,0.0,Credit Card,Completed,1002.0,2024-03
3921,1848,147,8,19,2024-03-20,1.0,433.97,0.2,Gift Card,Completed,347.18,2024-03
3922,340,74,8,19,2025-08-13,3.0,292.63,0.1,PayPal,Cancelled,790.1,2025-08
3923,1503,205,10,6,2025-09-23,3.0,370.78,0.0,Credit Card,Returned,1112.34,2025-09
3924,1585,201,2,45,2025-08-22,6.0,307.14,0.2,Debit Card,Pending,1474.27,2025-08
3925,1563,265,15,27,2023-04-28,1.0,348.49,0.0,Debit Card,Completed,348.49,2023-04
3926,353,298,1,41,2023-11-05,5.0,202.95,0.0,Debit Card,Cancelled,1014.75,2023-11
3927,954,253,3,20,2024-11-17,3.0,101.3,0.2,Gift Card,Completed,243.12,2024-11
3928,1289,96,11,7,2024-06-24,3.0,595.96,0.1,PayPal,Returned,1609.09,2024-06
3929,71,143,5,23,2023-08-13,6.0,511.76,0.0,Credit Card,Returned,3070.56,2023-08
3930,666,160,7,40,2023-09-23,4.0,466.97,0.1,Debit Card,Completed,1681.09,2023-09
3931,1170,241,11,33,2023-04-25,2.0,108.19,0.0,Gift Card,Shipped,216.38,2023-04
3932,1255,18,2,45,2024-09-30,4.0,383.42,0.15,Credit Card,Returned,1303.63,2024-09
3933,1977,219,1,36,2025-01-21,3.0,243.18,0.0,PayPal,Completed,729.54,2025-01
3934,1552,136,12,10,2024-02-11,4.0,266.29,0.05,Debit Card,Completed,1011.9,2024-02
3935,939,17,10,29,2024-11-07,3.0,307.03,0.05,Debit Card,Completed,875.04,2024-11
3936,1543,141,8,19,2025-03-24,6.0,236.86,0.0,Gift Card,Cancelled,1421.16,2025-03
3937,1101,183,1,41,2023-06-26,1.0,70.12,0.1,Gift Card,Completed,63.11,2023-06
3938,1500,121,6,14,2023-12-27,6.0,13.34,0.05,PayPal,Pending,76.04,2023-12
3939,158,252,2,3,2025-11-07,2.0,163.4,0.0,Gift Card,Completed,326.8,2025-11
3940,159,208,3,43,2024-08-19,2.0,146.45,0.2,Debit Card,Completed,234.32,2024-08
3941,1243,73,15,44,2024-12-14,3.0,68.44,0.0,Cash,Pending,205.32,2024-12
3942,1980,200,13,46,2023-06-27,4.0,214.09,0.05,Gift Card,Cancelled,813.54,2023-06
3943,1372,133,3,20,2025-01-15,5.0,321.54,0.2,Gift Card,Completed,1286.16,2025-01
3944,1024,300,7,2,2024-03-18,2.0,306.79,0.15,Credit Card,Shipped,521.54,2024-03
3945,1502,100,9,25,2025-08-24,5.0,447.11,0.0,Credit Card,Returned,2235.55,2025-08
3946,1745,200,6,9,2025-04-29,5.0,214.09,0.05,PayPal,Returned,1016.93,2025-04
3947,986,190,1,22,2025-05-04,3.0,292.3,0.0,Credit Card,Completed,876.9,2025-05
3948,1663,74,1,36,2025-09-19,3.0,292.63,0.0,Gift Card,Completed,877.89,2025-09
3949,576,241,11,7,2023-01-12,5.0,108.19,0.0,Debit Card,Completed,540.95,2023-01
3950,927,45,15,15,2024-06-26,2.0,107.36,0.15,Debit Card,Completed,182.51,2024-06
3951,592,231,13,46,2023-12-28,5.0,52.2,0.0,Debit Card,Completed,261.0,2023-12
3952,1483,258,11,12,2024-07-24,5.0,270.37,0.0,Debit Card,Shipped,1351.85,2024-07
3953,1519,65,8,24,2024-05-19,6.0,543.26,0.15,Gift Card,Completed,2770.63,2024-05
3954,1787,262,12,17,2024-03-14,2.0,392.06,0.2,Credit Card,Shipped,627.3,2024-03
3955,357,264,11,12,2023-06-25,5.0,25.86,0.2,PayPal,Cancelled,103.44,2023-06
3956,1292,214,9,25,2023-06-04,6.0,264.25,0.1,PayPal,Completed,1426.95,2023-06
3957,1678,16,13,49,2025-12-30,1.0,561.32,0.0,PayPal,Completed,561.32,2025-12
3958,807,91,4,26,2025-06-15,2.0,406.77,0.0,Cash,Shipped,813.54,2025-06
3959,381,248,14,8,2025-01-06,5.0,230.55,0.0,Gift Card,Completed,1152.75,2025-01
3960,1633,69,8,19,2025-09-18,2.0,444.45,0.0,Credit Card,Completed,888.9,2025-09
3961,714,122,13,42,2023-10-27,3.0,203.86,0.0,Gift Card,Completed,611.58,2023-10
3962,1592,96,10,6,2025-06-25,3.0,595.96,0.0,Credit Card,Completed,1787.88,2025-06
3963,809,174,12,17,2023-05-21,4.0,62.11,0.0,Debit Card,Returned,248.44,2023-05
3964,1707,167,13,42,2023-08-06,2.0,87.74,0.0,Gift Card,Returned,175.48,2023-08
3965,1945,175,14,8,2025-08-08,3.0,86.78,0.2,PayPal,Completed,208.27,2025-08
3966,1524,157,7,40,2025-09-07,1.0,110.95,0.15,PayPal,Completed,94.31,2025-09
3967,1869,69,2,28,2023-01-08,4.0,444.45,0.0,PayPal,Completed,1777.8,2023-01
3968,1101,135,2,3,2025-03-29,3.0,126.8,0.0,Gift Card,Completed,380.4,2025-03
3969,887,298,15,15,2025-11-07,1.0,202.95,0.05,Gift Card,Pending,192.8,2025-11
3970,728,298,11,12,2023-06-04,5.0,202.95,0.05,PayPal,Returned,964.01,2023-06
3971,126,95,8,24,2023-10-10,2.0,435.89,0.05,Cash,Shipped,828.19,2023-10
3972,1406,54,10,21,2024-08-15,2.0,43.29,0.05,Cash,Completed,82.25,2024-08
3973,516,80,4,35,2024-08-30,5.0,249.35,0.0,Debit Card,Returned,1246.75,2024-08
3974,246,255,7,2,2025-08-16,4.0,118.85,0.2,Cash,Shipped,380.32,2025-08
3975,298,51,3,20,2024-01-16,6.0,190.91,0.0,Credit Card,Completed,1145.46,2024-01
3976,1724,246,13,49,2024-01-28,9.5,594.34,0.0,Debit Card,Completed,5646.23,2024-01
3977,418,54,5,23,2025-07-18,3.0,43.29,0.0,Debit Card,Completed,129.87,2025-07
3978,1107,122,10,21,2024-10-31,1.0,203.86,0.1,Debit Card,Completed,183.47,2024-10
3979,208,13,3,31,2024-09-03,3.0,127.76,0.0,Credit Card,Cancelled,383.28,2024-09
3980,1332,219,4,34,2024-02-18,6.0,243.18,0.15,Debit Card,Shipped,1240.22,2024-02
3981,1973,40,2,45,2023-05-13,4.0,408.98,0.0,Cash,Completed,1635.92,2023-05
3982,1287,44,5,23,2025-01-04,3.0,317.68,0.2,Debit Card,Completed,762.43,2025-01
3983,1298,260,15,32,2023-12-07,1.0,172.37,0.05,PayPal,Returned,163.75,2023-12
3984,1412,76,10,6,2023-03-08,4.0,46.89,0.1,PayPal,Completed,168.8,2023-03
3985,1848,131,11,33,2024-11-29,6.0,582.03,0.0,PayPal,Completed,3492.18,2024-11
3986,710,236,15,16,2023-08-31,6.0,209.86,0.1,PayPal,Returned,1133.24,2023-08
3987,1550,289,11,7,2025-11-19,4.0,246.14,0.15,Cash,Completed,836.88,2025-11
3988,1240,101,5,48,2023-08-07,3.0,314.94,0.0,Gift Card,Completed,944.82,2023-08
3989,411,112,6,9,2025-11-25,1.0,347.45,0.2,Gift Card,Completed,277.96,2025-11
3990,596,198,8,39,2023-06-17,4.0,125.5,0.0,Credit Card,Returned,502.0,2023-06
3991,494,116,6,14,2025-07-16,6.0,365.71,0.0,Debit Card,Pending,2194.26,2025-07
3992,161,66,7,40,2025-10-17,6.0,330.95,0.0,Credit Card,Pending,1985.7,2025-10
3993,1973,123,7,40,2023-06-09,2.0,203.09,0.0,PayPal,Pending,406.18,2023-06
3994,1754,1,14,47,2025-03-05,5.0,31.01,0.2,Debit Card,Pending,124.04,2025-03
3995,915,73,10,29,2023-04-18,3.0,68.44,0.0,Debit Card,Returned,205.32,2023-04
3996,134,55,10,6,2025-02-11,4.0,17.81,0.1,Cash,Pending,64.12,2025-02
3997,1917,286,12,17,2025-02-27,6.0,217.06,0.0,Cash,Pending,1302.36,2025-02
3998,1245,74,1,22,2025-01-14,3.0,292.63,0.0,Gift Card,Completed,877.89,2025-01
3999,1637,1,6,14,2024-06-17,4.0,31.01,0.2,Gift Card,Completed,99.23,2024-06
4000,1446,120,2,37,2024-07-10,1.0,346.06,0.0,Debit Card,Pending,346.06,2024-07
4001,977,173,14,47,2024-07-30,3.0,159.58,0.05,PayPal,Returned,454.8,2024-07
4002,1192,151,11,7,2023-07-02,3.0,61.55,0.0,Credit Card,Cancelled,184.65,2023-07
4003,804,101,10,21,2025-04-16,6.0,314.94,0.15,Debit Card,Completed,1606.19,2025-04
4004,1324,165,9,38,2023-11-25,5.0,216.64,0.0,Credit Card,Completed,1083.2,2023-11
4005,1266,219,4,26,2025-09-22,5.0,243.18,0.0,Debit Card,Shipped,1215.9,2025-09
4006,1098,187,15,16,2023-08-10,5.0,226.55,0.05,Gift Card,Pending,1076.11,2023-08
4007,742,263,4,35,2025-03-13,6.0,47.7,0.2,Debit Card,Completed,228.96,2025-03
4008,465,250,6,14,2025-04-13,2.0,120.54,0.05,Debit Card,Returned,229.03,2025-04
4009,199,40,9,38,2025-08-03,1.0,408.98,0.2,Cash,Returned,327.18,2025-08
4010,1977,176,14,8,2024-11-12,2.0,171.51,0.1,Cash,Shipped,308.72,2024-11
4011,871,291,13,13,2025-12-03,5.0,9.1,0.2,PayPal,Completed,36.4,2025-12
4012,846,121,5,48,2023-05-06,5.0,13.34,0.1,Debit Card,Pending,60.03,2023-05
4013,667,142,9,38,2023-09-06,4.0,306.71,0.1,PayPal,Completed,1104.16,2023-09
4014,175,160,5,1,2023-09-01,3.0,466.97,0.0,Cash,Completed,1400.91,2023-09
4015,1480,17,5,23,2025-04-02,4.0,307.03,0.2,Debit Card,Returned,982.5,2025-04
4016,1127,185,5,1,2025-10-09,3.0,357.71,0.0,Credit Card,Shipped,1073.13,2025-10
4017,326,249,13,42,2025-08-10,1.0,471.0,0.0,Cash,Cancelled,471.0,2025-08
4018,883,195,15,18,2024-04-19,1.0,165.25,0.05,PayPal,Pending,156.99,2024-04
4019,1001,165,13,49,2023-06-07,6.0,216.64,0.15,PayPal,Completed,1104.86,2023-06
4020,1442,182,1,50,2023-07-21,5.0,543.63,0.2,Credit Card,Shipped,2174.52,2023-07
4021,1693,117,8,19,2024-07-28,4.0,77.12,0.0,Credit Card,Cancelled,308.48,2024-07
4022,1459,33,5,1,2025-10-19,1.0,422.83,0.1,PayPal,Completed,380.55,2025-10
4023,108,74,3,20,2024-10-12,1.0,292.63,0.2,PayPal,Completed,234.1,2024-10
4024,368,300,1,22,2024-12-28,6.0,306.79,0.0,Gift Card,Shipped,1840.74,2024-12
4025,1698,229,5,48,2023-12-28,1.0,321.97,0.15,Cash,Cancelled,273.67,2023-12
4026,493,247,6,9,2025-10-29,2.0,58.54,0.15,Cash,Completed,99.52,2025-10
4027,707,246,10,29,2024-08-22,3.0,594.34,0.05,Cash,Shipped,1693.87,2024-08
4028,475,101,3,31,2024-03-07,2.0,314.94,0.2,Gift Card,Shipped,503.9,2024-03
4029,1169,22,6,9,2024-02-29,6.0,90.87,0.0,Credit Card,Completed,545.22,2024-02
4030,604,46,9,25,2024-03-02,1.0,393.27,0.0,Credit Card,Returned,393.27,2024-03
4031,1355,135,7,40,2023-03-26,2.0,126.8,0.0,Cash,Completed,253.6,2023-03
4032,1977,249,15,5,2025-09-18,6.0,471.0,0.15,Debit Card,Completed,2402.1,2025-09
4033,1408,120,5,48,2023-03-28,6.0,346.06,0.2,Credit Card,Pending,1661.09,2023-03
4034,1704,52,9,25,2025-12-24,4.0,120.46,0.15,Gift Card,Completed,409.56,2025-12
4035,1166,85,11,7,2024-03-26,1.0,347.38,0.1,Gift Card,Returned,312.64,2024-03
4036,1068,59,11,33,2023-06-23,6.0,239.55,0.2,PayPal,Completed,1149.84,2023-06
4037,316,121,13,13,2024-05-08,4.0,13.34,0.1,Credit Card,Pending,48.02,2024-05
4038,1634,183,13,30,2025-07-10,5.0,70.12,0.0,Cash,Completed,350.6,2025-07
4039,554,33,7,40,2023-05-23,5.0,422.83,0.15,Cash,Completed,1797.03,2023-05
4040,1422,95,5,23,2025-12-07,5.0,435.89,0.1,Debit Card,Returned,1961.5,2025-12
4041,1359,81,5,1,2024-04-19,5.0,379.78,0.15,PayPal,Shipped,1614.06,2024-04
4042,462,37,3,20,2025-08-30,6.0,91.98,0.0,Cash,Completed,551.88,2025-08
4043,1244,23,6,9,2023-02-18,6.0,298.77,0.0,Gift Card,Cancelled,1792.62,2023-02
4044,1833,193,3,43,2024-05-09,5.0,248.63,0.0,PayPal,Completed,1243.15,2024-05
4045,51,197,11,7,2025-09-11,2.0,82.36,0.0,PayPal,Completed,164.72,2025-09
4046,787,164,3,31,2024-03-19,3.0,117.71,0.1,Debit Card,Completed,317.82,2024-03
4047,1181,200,12,11,2025-03-12,5.0,214.09,0.1,Debit Card,Completed,963.41,2025-03
4048,1122,177,9,38,2024-11-09,1.0,467.22,0.0,Credit Card,Completed,467.22,2024-11
4049,1948,187,11,33,2024-09-27,3.0,226.55,0.2,PayPal,Shipped,543.72,2024-09
4050,1007,73,14,47,2023-01-09,4.0,68.44,0.0,Cash,Completed,273.76,2023-01
4051,29,97,2,45,2023-10-03,2.0,228.27,0.0,Gift Card,Pending,456.54,2023-10
4052,275,177,6,9,2024-05-29,6.0,467.22,0.15,PayPal,Completed,2382.82,2024-05
4053,1969,107,2,3,2023-12-27,3.0,247.26,0.0,Debit Card,Completed,741.78,2023-12
4054,269,261,11,12,2023-05-19,1.0,638.9,0.0,Debit Card,Pending,638.9,2023-05
4055,1675,230,10,21,2024-10-31,3.0,49.56,0.0,Gift Card,Completed,148.68,2024-10
4056,115,29,4,34,2025-10-08,5.0,197.73,0.05,Debit Card,Completed,939.22,2025-10
4057,1632,93,12,10,2023-11-21,4.0,380.69,0.05,Gift Card,Returned,1446.62,2023-11
4058,242,85,14,8,2025-09-28,3.0,347.38,0.05,Credit Card,Completed,990.03,2025-09
4059,439,156,14,8,2025-01-16,5.0,64.7,0.15,PayPal,Cancelled,274.97,2025-01
4060,1276,189,3,43,2025-03-25,3.0,399.71,0.05,Credit Card,Completed,1139.17,2025-03
4061,1225,167,10,6,2023-03-09,5.0,87.74,0.15,Cash,Shipped,372.9,2023-03
4062,1021,187,2,37,2024-03-02,4.0,226.55,0.05,Gift Card,Completed,860.89,2024-03
4063,1858,90,13,49,2024-12-15,3.0,483.64,0.2,PayPal,Cancelled,1160.74,2024-12
4064,1020,224,7,40,2025-05-05,5.0,190.7,0.0,Gift Card,Cancelled,953.5,2025-05
4065,10,165,8,39,2023-08-29,5.0,216.64,0.05,Credit Card,Cancelled,1029.04,2023-08
4066,1227,298,7,40,2025-04-26,3.0,202.95,0.2,Credit Card,Cancelled,487.08,2025-04
4067,1200,3,2,37,2024-10-03,5.0,507.54,0.0,Gift Card,Cancelled,2537.7,2024-10
4068,6,159,9,38,2023-12-06,4.0,323.53,0.1,PayPal,Pending,1164.71,2023-12
